cell,event_year,SESU_ID,landscape_group,park_side,signed_distance_km,governance_profile_at_event,postevent_class,classification_reason,side,cropland_fraction_year_minus1,cropland_fraction_year0,cropland_fraction_year_plus1,cropland_fraction_year_plus2,cropland_fraction_year_plus3,right_censored_by_calendar,in_5km,in_10km,in_20km
69558,2015,1,Depression,inside,-1.80277563476563,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
71335,2015,1,Depression,inside,-4.5276923828125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
72677,2015,1,Depression,inside,-6.0827626953125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,FALSE,TRUE,TRUE
74462,2015,1,Depression,inside,-5,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
75253,2015,1,Depression,outside,30.92329296875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
75353,2015,1,Depression,inside,-3.64005493164063,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
83828,2015,1,Depression,outside,0.5,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
84167,2015,1,Depression,outside,38.2001328125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
85617,2015,1,Depression,inside,-1,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
86064,2015,1,Depression,inside,-1,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
86506,2015,1,Depression,outside,1.11803393554687,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
88637,2015,1,Depression,outside,37.27264453125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
88736,2015,1,Depression,inside,-1.80277563476563,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
89525,2015,1,Depression,outside,40.15283203125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
91414,2015,1,Depression,inside,-3.90512475585938,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
91421,2015,1,Depression,inside,-4,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
92318,2015,1,Depression,inside,-5.09901953125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,FALSE,TRUE,TRUE
94532,2015,1,Depression,inside,-4.5,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
95872,2015,1,Depression,inside,-4.12310546875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
98984,2015,1,Depression,outside,3.53553393554688,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
102114,2015,1,Depression,outside,4.71699072265625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
104252,2015,1,Depression,outside,48.44842578125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
105238,2015,1,Depression,outside,8.8459033203125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
110899,2015,1,Depression,outside,64.6006953125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
112856,2015,1,Depression,outside,3.20156201171875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
115077,2015,1,Depression,outside,7.38241162109375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,TRUE,TRUE
115529,2015,1,Depression,outside,5,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,TRUE,TRUE,TRUE
116435,2015,1,Depression,inside,-0.707106811523437,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,inside,,,,,,FALSE,TRUE,TRUE,TRUE
126481,2015,1,Depression,outside,21.360009765625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
134085,2015,1,Depression,outside,29.73213671875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
143472,2015,1,Depression,outside,38.16084375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
787,2016,1,Depression,outside,72.3895703125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
1221,2016,1,Depression,outside,72.857734375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
1239,2016,1,Depression,outside,71.674609375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
1666,2016,1,Depression,outside,72.515515625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
1683,2016,1,Depression,outside,71.2969140625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
2374,2016,1,Depression,outside,86.2670234375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
2622,2016,1,Depression,outside,71.5891015625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
2995,2016,1,Depression,outside,71.1125859375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
2996,2016,1,Depression,outside,71.08621875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
3447,2016,1,Depression,outside,70.515953125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
3450,2016,1,Depression,outside,70.5,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
4336,2016,1,Depression,outside,69.615015625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
4795,2016,1,Depression,outside,69.0163046875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
5623,2016,1,Depression,outside,68.148734375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
6137,2016,1,Depression,outside,67.529625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
6585,2016,1,Depression,outside,66.9794765625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
7033,2016,1,Depression,outside,66.387125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
8001,2016,1,Depression,outside,67.8398828125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
8198,2016,1,Depression,outside,77.243125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
8811,2016,1,Depression,outside,64.51744140625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
9055,2016,1,Depression,outside,88.0525390625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
9261,2016,1,Depression,outside,64,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
10984,2016,1,Depression,outside,62.08462109375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
11556,2016,1,Depression,outside,61.188234375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
12006,2016,1,Depression,outside,61.01229296875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
12450,2016,1,Depression,outside,60.20797265625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
12460,2016,1,Depression,outside,61.40032421875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
13802,2016,1,Depression,outside,60.104078125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
15929,2016,1,Depression,outside,56.9319765625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
16132,2016,1,Depression,outside,113.05971875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
16808,2016,1,Depression,outside,55.5,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
16817,2016,1,Depression,outside,55.64395703125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
16824,2016,1,Depression,outside,56.00446484375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
17401,2016,1,Depression,outside,60.8543359375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
18160,2016,1,Depression,outside,54.23098828125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
18615,2016,1,Depression,outside,54.2517265625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
18620,2016,1,Depression,outside,54.7220234375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
19061,2016,1,Depression,outside,53.67727734375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
19150,2016,1,Depression,outside,52.3688828125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
19956,2016,1,Depression,outside,52.77309765625,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
21722,2016,1,Depression,outside,50.01,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
21745,2016,1,Depression,outside,50.8945,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
22132,2016,1,Depression,outside,49.16299609375,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
22159,2016,1,Depression,outside,49.73178125,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
22167,2016,1,Depression,outside,49.54038671875,Militia dominant,missing/uncertain,annual AFCD cropland-fraction source unavailable; event-year raster alone is insufficient,outside,,,,,,FALSE,FALSE,FALSE,FALSE
