analysis,governance_profile,estimate,replicate
annual_presence,Park dominant,-0.762079001311651,320
first_crossing_full,Neither actor dominant,0.32335520377011,321
first_crossing_full,Militia dominant,-0.0160530640125438,321
first_crossing_full,Park dominant,-0.527884309866511,321
first_crossing_restricted,Neither actor dominant,0.24535615997891,321
first_crossing_restricted,Militia dominant,-0.098605535216204,321
first_crossing_restricted,Park dominant,-0.412543409945818,321
persistence_corrected,Neither actor dominant,0.263341975002657,321
persistence_corrected,Militia dominant,-0.132169100953021,321
persistence_corrected,Park dominant,-0.413325336095004,321
annual_presence,Neither actor dominant,-1.6320247323435,321
annual_presence,Militia dominant,-1.57308792706943,321
annual_presence,Park dominant,-1.51455332783841,321
first_crossing_full,Neither actor dominant,0.237466712192135,322
first_crossing_full,Militia dominant,0.0560042214915541,322
first_crossing_full,Park dominant,-0.421668229264673,322
first_crossing_restricted,Neither actor dominant,0.180618854047835,322
first_crossing_restricted,Militia dominant,-0.00396908868683511,322
first_crossing_restricted,Park dominant,-0.298845001768706,322
persistence_corrected,Neither actor dominant,0.223591111558478,322
persistence_corrected,Militia dominant,-0.0419406876131797,322
persistence_corrected,Park dominant,-0.326830444003495,322
annual_presence,Neither actor dominant,-0.408332172983213,322
annual_presence,Militia dominant,-0.315112429199542,322
annual_presence,Park dominant,-0.311332870762412,322
first_crossing_full,Neither actor dominant,0.730740668326034,323
first_crossing_full,Militia dominant,0.519001622671466,323
first_crossing_full,Park dominant,-0.232231803823299,323
first_crossing_restricted,Neither actor dominant,0.629246099298423,323
first_crossing_restricted,Militia dominant,0.406143968340685,323
first_crossing_restricted,Park dominant,0.0611187961836048,323
persistence_corrected,Neither actor dominant,0.65894715833591,323
persistence_corrected,Militia dominant,0.383696211624347,323
persistence_corrected,Park dominant,0.0787400289108011,323
annual_presence,Neither actor dominant,-0.469319207189858,323
annual_presence,Militia dominant,-0.253282861310985,323
annual_presence,Park dominant,-0.0529337741115064,323
first_crossing_full,Neither actor dominant,0.435781018606126,324
first_crossing_full,Militia dominant,0.442675280540375,324
first_crossing_full,Park dominant,-0.358594577685854,324
first_crossing_restricted,Neither actor dominant,0.374999000196102,324
first_crossing_restricted,Militia dominant,0.377952706994885,324
first_crossing_restricted,Park dominant,-0.241356620595484,324
persistence_corrected,Neither actor dominant,0.354962940077131,324
persistence_corrected,Militia dominant,0.380572388935189,324
persistence_corrected,Park dominant,-0.177685044792776,324
annual_presence,Neither actor dominant,-0.273787944932515,324
annual_presence,Militia dominant,-0.043871158602434,324
annual_presence,Park dominant,0.179685997666898,324
first_crossing_full,Neither actor dominant,0.349262025706137,325
first_crossing_full,Militia dominant,0.0176911815707264,325
first_crossing_full,Park dominant,-0.46627050587778,325
first_crossing_restricted,Neither actor dominant,0.292771614254127,325
first_crossing_restricted,Militia dominant,-0.0463355995572632,325
first_crossing_restricted,Park dominant,-0.313160244482672,325
persistence_corrected,Neither actor dominant,0.393822511278078,325
persistence_corrected,Militia dominant,-0.0314310668343112,325
persistence_corrected,Park dominant,-0.376880617724894,325
annual_presence,Neither actor dominant,-0.443843913383815,325
annual_presence,Militia dominant,-0.269409530297491,325
annual_presence,Park dominant,-0.197183763586571,325
first_crossing_full,Neither actor dominant,0.0472252121035117,326
first_crossing_full,Militia dominant,0.536814810580988,326
first_crossing_full,Park dominant,0.105943378871677,326
first_crossing_restricted,Neither actor dominant,0.0350090626658032,326
first_crossing_restricted,Militia dominant,0.522936596197067,326
first_crossing_restricted,Park dominant,0.0986476181093576,326
persistence_corrected,Neither actor dominant,0.0924264350250098,326
persistence_corrected,Militia dominant,0.514888727242195,326
persistence_corrected,Park dominant,0.199900731010217,326
annual_presence,Neither actor dominant,-0.939421942990605,326
annual_presence,Militia dominant,-0.444400358841073,326
annual_presence,Park dominant,-0.00903997040156441,326
first_crossing_full,Neither actor dominant,0.258493411436808,327
first_crossing_full,Militia dominant,0.14589700533925,327
first_crossing_full,Park dominant,-0.465691348363964,327
first_crossing_restricted,Neither actor dominant,0.159275049536305,327
first_crossing_restricted,Militia dominant,0.0332886025555123,327
first_crossing_restricted,Park dominant,-0.149531640424197,327
persistence_corrected,Neither actor dominant,0.250436609683478,327
persistence_corrected,Militia dominant,0.0929318280636347,327
persistence_corrected,Park dominant,-0.213641473070206,327
annual_presence,Neither actor dominant,-1.69110334547583,327
annual_presence,Militia dominant,-1.43979371748663,327
annual_presence,Park dominant,-1.26217022856319,327
first_crossing_full,Neither actor dominant,0.439391382576499,328
first_crossing_full,Militia dominant,0.271226945418235,328
first_crossing_full,Park dominant,-0.433617767282976,328
first_crossing_restricted,Neither actor dominant,0.390604003653535,328
first_crossing_restricted,Militia dominant,0.220018080372123,328
first_crossing_restricted,Park dominant,-0.469278411078701,328
persistence_corrected,Neither actor dominant,0.385266691695523,328
persistence_corrected,Militia dominant,0.105105028460571,328
persistence_corrected,Park dominant,-0.323378911169267,328
annual_presence,Neither actor dominant,-1.35107079377628,328
annual_presence,Militia dominant,-1.30177448387685,328
annual_presence,Park dominant,-1.31745339379608,328
first_crossing_full,Neither actor dominant,0.284382400128452,329
first_crossing_full,Militia dominant,0.400208468761025,329
first_crossing_full,Park dominant,-0.367870801574293,329
first_crossing_restricted,Neither actor dominant,0.202904164215534,329
first_crossing_restricted,Militia dominant,0.312049237817592,329
first_crossing_restricted,Park dominant,-0.176558662862125,329
persistence_corrected,Neither actor dominant,0.228859910365822,329
persistence_corrected,Militia dominant,0.312142502733547,329
persistence_corrected,Park dominant,-0.234389529200615,329
annual_presence,Neither actor dominant,-1.23462445301696,329
annual_presence,Militia dominant,-1.06650844829572,329
annual_presence,Park dominant,-1.04344139796449,329
first_crossing_full,Neither actor dominant,0.394119649466132,330
first_crossing_full,Militia dominant,0.0723856215216289,330
first_crossing_full,Park dominant,-0.41401323887339,330
first_crossing_restricted,Neither actor dominant,0.360731431596359,330
first_crossing_restricted,Militia dominant,0.0376602228451348,330
first_crossing_restricted,Park dominant,-0.482745017248905,330
persistence_corrected,Neither actor dominant,0.445841765395777,330
persistence_corrected,Militia dominant,-0.0165200686479588,330
persistence_corrected,Park dominant,-0.43353897436838,330
annual_presence,Neither actor dominant,-1.40246709450418,330
annual_presence,Militia dominant,-1.28017096282693,330
annual_presence,Park dominant,-1.14830861292665,330
first_crossing_full,Neither actor dominant,-0.263107575801317,331
first_crossing_full,Militia dominant,-0.0156424656957963,331
first_crossing_full,Park dominant,-0.287156350733235,331
first_crossing_restricted,Neither actor dominant,-0.28489810897869,331
first_crossing_restricted,Militia dominant,-0.040345977647235,331
first_crossing_restricted,Park dominant,-0.303280895857917,331
persistence_corrected,Neither actor dominant,-0.185603859345322,331
persistence_corrected,Militia dominant,-0.030307877837595,331
persistence_corrected,Park dominant,-0.435024369677421,331
annual_presence,Neither actor dominant,-2.35839816017039,331
annual_presence,Militia dominant,-1.95173596069186,331
annual_presence,Park dominant,-1.57949642532335,331
first_crossing_full,Neither actor dominant,-0.0190189648627745,332
first_crossing_full,Militia dominant,0.190327251521558,332
first_crossing_full,Park dominant,-0.133359388592603,332
first_crossing_restricted,Neither actor dominant,-0.0281898860574593,332
first_crossing_restricted,Militia dominant,0.180801213307893,332
first_crossing_restricted,Park dominant,-0.174865908653344,332
persistence_corrected,Neither actor dominant,0.0226917533909686,332
persistence_corrected,Militia dominant,0.119983868109671,332
persistence_corrected,Park dominant,-0.0986534654245474,332
annual_presence,Neither actor dominant,-0.424516968136859,332
annual_presence,Militia dominant,-0.297561055396706,332
annual_presence,Park dominant,-0.155432843562025,332
first_crossing_full,Neither actor dominant,0.671876148861532,333
first_crossing_full,Militia dominant,0.320089985340436,333
first_crossing_full,Park dominant,-0.0240657361637839,333
first_crossing_restricted,Neither actor dominant,0.618441398701363,333
first_crossing_restricted,Militia dominant,0.262090349768084,333
first_crossing_restricted,Park dominant,0.0789049347019725,333
persistence_corrected,Neither actor dominant,0.626015875933812,333
persistence_corrected,Militia dominant,0.282315452176309,333
persistence_corrected,Park dominant,0.093613030620926,333
annual_presence,Neither actor dominant,-0.266656414491082,333
annual_presence,Militia dominant,-0.0950845991133736,333
annual_presence,Park dominant,0.0756202534702261,333
first_crossing_full,Neither actor dominant,-0.0662677690107787,334
first_crossing_full,Militia dominant,-0.0897156306964807,334
first_crossing_full,Park dominant,-0.227181397102616,334
first_crossing_restricted,Neither actor dominant,-0.0526696387378183,334
first_crossing_restricted,Militia dominant,-0.0748058396522643,334
first_crossing_restricted,Park dominant,-0.397395908464132,334
persistence_corrected,Neither actor dominant,0.00825414432740457,334
persistence_corrected,Militia dominant,-0.120381545145271,334
persistence_corrected,Park dominant,-0.338045284249455,334
annual_presence,Neither actor dominant,-1.76253758064669,334
annual_presence,Militia dominant,-1.61555385933766,334
annual_presence,Park dominant,-1.45649860336676,334
first_crossing_full,Neither actor dominant,0.249493204700279,335
first_crossing_full,Militia dominant,0.14781800384773,335
first_crossing_full,Park dominant,-0.640145956150193,335
first_crossing_restricted,Neither actor dominant,0.168018461536882,335
first_crossing_restricted,Militia dominant,0.0607699428203034,335
first_crossing_restricted,Park dominant,-0.504503813874997,335
persistence_corrected,Neither actor dominant,0.235890571707663,335
persistence_corrected,Militia dominant,0.0541603316415978,335
persistence_corrected,Park dominant,-0.579692571834353,335
annual_presence,Neither actor dominant,-1.53659579335053,335
annual_presence,Militia dominant,-1.41208397982052,335
annual_presence,Park dominant,-1.36332036140133,335
first_crossing_full,Neither actor dominant,0.229918438731337,336
first_crossing_full,Militia dominant,0.000730792707406391,336
first_crossing_full,Park dominant,-0.373490920720134,336
first_crossing_restricted,Neither actor dominant,0.155980496949418,336
first_crossing_restricted,Militia dominant,-0.0783820276211554,336
first_crossing_restricted,Park dominant,-0.206824635053452,336
persistence_corrected,Neither actor dominant,0.224803259271618,336
persistence_corrected,Militia dominant,-0.0994864871126494,336
persistence_corrected,Park dominant,-0.229447840200521,336
annual_presence,Neither actor dominant,-1.50164530401996,336
annual_presence,Militia dominant,-1.36865003096782,336
annual_presence,Park dominant,-1.28239247881847,336
first_crossing_full,Neither actor dominant,-0.150164417625235,337
first_crossing_full,Militia dominant,-0.354786349674406,337
