cell,SESU_ID,signed_distance_km,side,event_year,x_m,y_m,in_10km,old_event_year,old_side,old_distance,old_in_10km,matches
75254,1,30.53686328125,outside,2017,410750,9053750,FALSE,2017,outside,30.53686328125,FALSE,TRUE
75349,1,-1.80277563476563,inside,2009,458250,9053750,TRUE,2009,inside,-1.80277563476563,TRUE,TRUE
75353,1,-3.64005493164063,inside,2015,460250,9053750,TRUE,2015,inside,-3.64005493164063,TRUE,TRUE
75354,1,-4.12310546875,inside,2016,460750,9053750,TRUE,2016,inside,-4.12310546875,TRUE,TRUE
75355,1,-4.6097724609375,inside,2022,461250,9053750,TRUE,2022,inside,-4.6097724609375,TRUE,TRUE
75649,1,53.02122265625,outside,2021,384750,9053250,FALSE,2021,outside,53.02122265625,FALSE,TRUE
75789,1,1.11803393554687,outside,2004,454750,9053250,TRUE,2004,outside,1.11803393554687,TRUE,TRUE
75795,1,-1.58113879394531,inside,2017,457750,9053250,TRUE,2017,inside,-1.58113879394531,TRUE,TRUE
75799,1,-3.35410205078125,inside,2016,459750,9053250,TRUE,2016,inside,-3.35410205078125,TRUE,TRUE
75800,1,-3.80788647460938,inside,2016,460250,9053250,TRUE,2016,inside,-3.80788647460938,TRUE,TRUE
75801,1,-4.272001953125,inside,2014,460750,9053250,TRUE,2014,inside,-4.272001953125,TRUE,TRUE
76235,1,1.11803393554687,outside,2002,454250,9052750,TRUE,2002,outside,1.11803393554687,TRUE,TRUE
76237,1,0.5,outside,2017,455250,9052750,TRUE,2017,outside,0.5,TRUE,TRUE
76238,1,-0.5,inside,2012,455750,9052750,TRUE,2012,inside,-0.5,TRUE,TRUE
76240,1,-1.11803393554687,inside,2004,456750,9052750,TRUE,2004,inside,-1.11803393554687,TRUE,TRUE
76241,1,-1.41421362304688,inside,2003,457250,9052750,TRUE,2003,inside,-1.41421362304688,TRUE,TRUE
76243,1,-2.23606787109375,inside,2016,458250,9052750,TRUE,2016,inside,-2.23606787109375,TRUE,TRUE
76247,1,-4.03112890625,inside,2014,460250,9052750,TRUE,2014,inside,-4.03112890625,TRUE,TRUE
76544,1,52.20153125,outside,2019,385250,9052250,FALSE,2019,outside,52.20153125,FALSE,TRUE
76684,1,-0.5,inside,2010,455250,9052250,TRUE,2010,inside,-0.5,TRUE,TRUE
76685,1,-0.707106811523437,inside,2003,455750,9052250,TRUE,2003,inside,-0.707106811523437,TRUE,TRUE
76692,1,-3.35410205078125,inside,2019,459250,9052250,TRUE,2019,inside,-3.35410205078125,TRUE,TRUE
77130,1,0.5,outside,2013,454750,9051750,TRUE,2013,outside,0.5,TRUE,TRUE
77419,1,60.92003125,outside,2006,375750,9051250,FALSE,2006,outside,60.92003125,FALSE,TRUE
77584,1,-3.20156201171875,inside,2016,458250,9051250,TRUE,2016,inside,-3.20156201171875,TRUE,TRUE
77614,1,-6.26498193359375,inside,2020,473250,9051250,TRUE,2020,inside,-6.26498193359375,TRUE,TRUE
77930,1,31.216982421875,outside,2014,407750,9050750,FALSE,2014,outside,31.216982421875,FALSE,TRUE
78008,1,5.3851650390625,outside,2002,446750,9050750,TRUE,2002,outside,5.3851650390625,TRUE,TRUE
78372,1,33.1209921875,outside,2018,405250,9050250,FALSE,2018,outside,33.1209921875,FALSE,TRUE
78465,1,1.11803393554687,outside,2006,451750,9050250,TRUE,2006,outside,1.11803393554687,TRUE,TRUE
78468,1,-0.5,inside,2004,453250,9050250,TRUE,2004,inside,-0.5,TRUE,TRUE
78469,1,-0.707106811523437,inside,2003,453750,9050250,TRUE,2003,inside,-0.707106811523437,TRUE,TRUE
78819,1,32.8823671875,outside,2014,405250,9049750,FALSE,2014,outside,32.8823671875,FALSE,TRUE
78905,1,3.60555126953125,outside,2020,448250,9049750,TRUE,2020,outside,3.60555126953125,TRUE,TRUE
78908,1,2.23606787109375,outside,2004,449750,9049750,TRUE,2004,outside,2.23606787109375,TRUE,TRUE
78909,1,1.80277563476563,outside,2002,450250,9049750,TRUE,2002,outside,1.80277563476563,TRUE,TRUE
78912,1,0.707106811523437,outside,2004,451750,9049750,TRUE,2004,outside,0.707106811523437,TRUE,TRUE
78923,1,-3.20156201171875,inside,2010,457250,9049750,TRUE,2010,inside,-3.20156201171875,TRUE,TRUE
78925,1,-4.03112890625,inside,2013,458250,9049750,TRUE,2013,inside,-4.03112890625,TRUE,TRUE
79210,1,58.9406484375,outside,2005,377250,9049250,FALSE,2005,outside,58.9406484375,FALSE,TRUE
79243,1,43.1885390625,outside,2014,393750,9049250,FALSE,2014,outside,43.1885390625,FALSE,TRUE
79244,1,42.72001953125,outside,2017,394250,9049250,FALSE,2017,outside,42.72001953125,FALSE,TRUE
79264,1,33.54101953125,outside,2008,404250,9049250,FALSE,2008,outside,33.54101953125,FALSE,TRUE
79266,1,32.64965625,outside,2002,405250,9049250,FALSE,2002,outside,32.64965625,FALSE,TRUE
79356,1,1.58113879394531,outside,2018,450250,9049250,TRUE,2018,outside,1.58113879394531,TRUE,TRUE
79364,1,-1.80277563476563,inside,2009,454250,9049250,TRUE,2009,inside,-1.80277563476563,TRUE,TRUE
79370,1,-3.53553393554688,inside,2010,457250,9049250,TRUE,2010,inside,-3.53553393554688,TRUE,TRUE
79372,1,-4.30116259765625,inside,2012,458250,9049250,TRUE,2012,inside,-4.30116259765625,TRUE,TRUE
79691,1,42.54703125,outside,2006,394250,9048750,FALSE,2006,outside,42.54703125,FALSE,TRUE
79693,1,41.60829296875,outside,2014,395250,9048750,FALSE,2014,outside,41.60829296875,FALSE,TRUE
79712,1,32.8709609375,outside,2007,404750,9048750,FALSE,2007,outside,32.8709609375,FALSE,TRUE
79805,1,0.5,outside,2003,451250,9048750,TRUE,2003,outside,0.5,TRUE,TRUE
79806,1,-0.5,inside,2012,451750,9048750,TRUE,2012,inside,-0.5,TRUE,TRUE
79808,1,-1.11803393554687,inside,2013,452750,9048750,TRUE,2013,inside,-1.11803393554687,TRUE,TRUE
79811,1,-2.1213203125,inside,2010,454250,9048750,TRUE,2010,inside,-2.1213203125,TRUE,TRUE
79812,1,-2.5,inside,2008,454750,9048750,TRUE,2008,inside,-2.5,TRUE,TRUE
79813,1,-2.69258251953125,inside,2010,455250,9048750,TRUE,2010,inside,-2.69258251953125,TRUE,TRUE
79815,1,-3.20156201171875,inside,2022,456250,9048750,TRUE,2022,inside,-3.20156201171875,TRUE,TRUE
80170,1,27.784888671875,outside,2019,410250,9048250,FALSE,2019,outside,27.784888671875,FALSE,TRUE
80248,1,2.061552734375,outside,2002,449250,9048250,TRUE,2002,outside,2.061552734375,TRUE,TRUE
80254,1,-1,inside,2009,452250,9048250,TRUE,2009,inside,-1,TRUE,TRUE
80256,1,-1.80277563476563,inside,2009,453250,9048250,TRUE,2009,inside,-1.80277563476563,TRUE,TRUE
80258,1,-2.5,inside,2001,454250,9048250,TRUE,2001,inside,-2.5,TRUE,TRUE
80261,1,-3.35410205078125,inside,2009,455750,9048250,TRUE,2009,inside,-3.35410205078125,TRUE,TRUE
80585,1,42.216703125,outside,2020,394250,9047750,FALSE,2020,outside,42.216703125,FALSE,TRUE
80590,1,39.8559921875,outside,2013,396750,9047750,FALSE,2013,outside,39.8559921875,FALSE,TRUE
80606,1,32.442255859375,outside,2007,404750,9047750,FALSE,2007,outside,32.442255859375,FALSE,TRUE
80607,1,31.988279296875,outside,2005,405250,9047750,FALSE,2005,outside,31.988279296875,FALSE,TRUE
80702,1,-1.58113879394531,inside,2016,452750,9047750,TRUE,2016,inside,-1.58113879394531,TRUE,TRUE
80704,1,-2.5,inside,2008,453750,9047750,TRUE,2008,inside,-2.5,TRUE,TRUE
80705,1,-2.82842724609375,inside,2009,454250,9047750,TRUE,2009,inside,-2.82842724609375,TRUE,TRUE
80706,1,-3.20156201171875,inside,2009,454750,9047750,TRUE,2009,inside,-3.20156201171875,TRUE,TRUE
80707,1,-3.53553393554688,inside,2018,455250,9047750,TRUE,2018,inside,-3.53553393554688,TRUE,TRUE
80708,1,-3.80788647460938,inside,2018,455750,9047750,TRUE,2018,inside,-3.80788647460938,TRUE,TRUE
81031,1,42.53528125,outside,2018,393750,9047250,FALSE,2018,outside,42.53528125,FALSE,TRUE
81033,1,41.58425,outside,2008,394750,9047250,FALSE,2008,outside,41.58425,FALSE,TRUE
81034,1,41.109609375,outside,2021,395250,9047250,FALSE,2021,outside,41.109609375,FALSE,TRUE
81149,1,-1.5,inside,2004,452750,9047250,TRUE,2004,inside,-1.5,TRUE,TRUE
81150,1,-2,inside,2011,453250,9047250,TRUE,2011,inside,-2,TRUE,TRUE
81152,1,-3,inside,2008,454250,9047250,TRUE,2008,inside,-3,TRUE,TRUE
81153,1,-3.5,inside,2010,454750,9047250,TRUE,2010,inside,-3.5,TRUE,TRUE
81154,1,-3.90512475585938,inside,2013,455250,9047250,TRUE,2013,inside,-3.90512475585938,TRUE,TRUE
81155,1,-4.242640625,inside,2016,455750,9047250,TRUE,2016,inside,-4.242640625,TRUE,TRUE
81440,3,60.79884765625,outside,2022,374750,9046750,FALSE,2022,outside,60.79884765625,FALSE,TRUE
81441,3,60.3096171875,outside,2021,375250,9046750,FALSE,2021,outside,60.3096171875,FALSE,TRUE
81479,1,41.90763671875,outside,2017,394250,9046750,FALSE,2017,outside,41.90763671875,FALSE,TRUE
81482,1,40.478390625,outside,2001,395750,9046750,FALSE,2001,outside,40.478390625,FALSE,TRUE
81491,1,36.2249921875,outside,2022,400250,9046750,FALSE,2022,outside,36.2249921875,FALSE,TRUE
81594,1,-0.5,inside,2001,451750,9046750,TRUE,2001,inside,-0.5,TRUE,TRUE
81596,1,-1.5,inside,2005,452750,9046750,TRUE,2005,inside,-1.5,TRUE,TRUE
81597,1,-2,inside,2011,453250,9046750,TRUE,2011,inside,-2,TRUE,TRUE
81598,1,-2.5,inside,2007,453750,9046750,TRUE,2007,inside,-2.5,TRUE,TRUE
81601,1,-4,inside,2018,455250,9046750,TRUE,2018,inside,-4,TRUE,TRUE
81642,1,-10.0124921875,inside,2008,475750,9046750,FALSE,2008,inside,-10.0124921875,FALSE,TRUE
81766,3,16.985287109375,outside,2014,537750,9046750,FALSE,2014,outside,16.985287109375,FALSE,TRUE
81936,1,37,outside,2021,399250,9046250,FALSE,2021,outside,37,FALSE,TRUE
81937,1,36.52738671875,outside,2022,399750,9046250,FALSE,2022,outside,36.52738671875,FALSE,TRUE
81938,1,36.05551171875,outside,2020,400250,9046250,FALSE,2020,outside,36.05551171875,FALSE,TRUE
81939,1,35.58440625,outside,2018,400750,9046250,FALSE,2018,outside,35.58440625,FALSE,TRUE
82037,1,2,outside,2010,449750,9046250,TRUE,2010,outside,2,TRUE,TRUE
82038,1,1.5,outside,2002,450250,9046250,TRUE,2002,outside,1.5,TRUE,TRUE
82043,1,-1.5,inside,2004,452750,9046250,TRUE,2004,inside,-1.5,TRUE,TRUE
82044,1,-2,inside,2017,453250,9046250,TRUE,2017,inside,-2,TRUE,TRUE
82045,1,-2.5,inside,2016,453750,9046250,TRUE,2016,inside,-2.5,TRUE,TRUE
82047,1,-3.5,inside,2022,454750,9046250,TRUE,2022,inside,-3.5,TRUE,TRUE
82373,1,41.62030859375,outside,2010,394250,9045750,FALSE,2010,outside,41.62030859375,FALSE,TRUE
82374,1,41.14000390625,outside,2014,394750,9045750,FALSE,2014,outside,41.14000390625,FALSE,TRUE
82385,1,35.89219921875,outside,2018,400250,9045750,FALSE,2018,outside,35.89219921875,FALSE,TRUE
82386,1,35.418921875,outside,2017,400750,9045750,FALSE,2017,outside,35.418921875,FALSE,TRUE
82389,1,34.00367578125,outside,2022,402250,9045750,FALSE,2022,outside,34.00367578125,FALSE,TRUE
82479,1,4.4721357421875,outside,2002,447250,9045750,TRUE,2002,outside,4.4721357421875,TRUE,TRUE
82484,1,2,outside,2010,449750,9045750,TRUE,2010,outside,2,TRUE,TRUE
82486,1,1,outside,2013,450750,9045750,TRUE,2013,outside,1,TRUE,TRUE
82488,1,-0.5,inside,2004,451750,9045750,TRUE,2004,inside,-0.5,TRUE,TRUE
82491,1,-2,inside,2018,453250,9045750,TRUE,2018,inside,-2,TRUE,TRUE
82492,1,-2.5,inside,2018,453750,9045750,TRUE,2018,inside,-2.5,TRUE,TRUE
82803,1,49.73178125,outside,2009,385750,9045250,FALSE,2009,outside,49.73178125,FALSE,TRUE
82925,1,4.03112890625,outside,2002,446750,9045250,TRUE,2002,outside,4.03112890625,TRUE,TRUE
82927,1,4,outside,2005,447750,9045250,TRUE,2005,outside,4,TRUE,TRUE
82930,1,2.5,outside,2001,449250,9045250,TRUE,2001,outside,2.5,TRUE,TRUE
82935,1,-0.5,inside,2001,451750,9045250,TRUE,2001,inside,-0.5,TRUE,TRUE
82936,1,-1,inside,2016,452250,9045250,TRUE,2016,inside,-1,TRUE,TRUE
82939,1,-2.5,inside,2018,453750,9045250,TRUE,2018,inside,-2.5,TRUE,TRUE
83266,1,41.8389765625,outside,2017,393750,9044750,FALSE,2017,outside,41.8389765625,FALSE,TRUE
83289,1,30.842341796875,outside,2005,405250,9044750,FALSE,2005,outside,30.842341796875,FALSE,TRUE
83372,1,3.60555126953125,outside,2002,446750,9044750,TRUE,2002,outside,3.60555126953125,TRUE,TRUE
83373,1,3.80788647460938,outside,2004,447250,9044750,TRUE,2004,outside,3.80788647460938,TRUE,TRUE
83374,1,4,outside,2004,447750,9044750,TRUE,2004,outside,4,TRUE,TRUE
83378,1,2,outside,2014,449750,9044750,TRUE,2014,outside,2,TRUE,TRUE
83381,1,0.5,outside,2007,451250,9044750,TRUE,2007,outside,0.5,TRUE,TRUE
83382,1,-0.5,inside,2010,451750,9044750,TRUE,2010,inside,-0.5,TRUE,TRUE
83383,1,-1,inside,2002,452250,9044750,TRUE,2002,inside,-1,TRUE,TRUE
83386,1,-2.5,inside,2016,453750,9044750,TRUE,2016,inside,-2.5,TRUE,TRUE
83712,1,42.20189453125,outside,2016,393250,9044250,FALSE,2016,outside,42.20189453125,FALSE,TRUE
83713,1,41.7163046875,outside,2016,393750,9044250,FALSE,2016,outside,41.7163046875,FALSE,TRUE
83728,1,34.48187890625,outside,2020,401250,9044250,FALSE,2020,outside,34.48187890625,FALSE,TRUE
83735,1,31.1488359375,outside,2007,404750,9044250,FALSE,2007,outside,31.1488359375,FALSE,TRUE
83820,1,3.35410205078125,outside,2002,447250,9044250,TRUE,2002,outside,3.35410205078125,TRUE,TRUE
83824,1,2.5,outside,2003,449250,9044250,TRUE,2003,outside,2.5,TRUE,TRUE
83825,1,2,outside,2004,449750,9044250,TRUE,2004,outside,2,TRUE,TRUE
83827,1,1,outside,2014,450750,9044250,TRUE,2014,outside,1,TRUE,TRUE
83828,1,0.5,outside,2015,451250,9044250,TRUE,2015,outside,0.5,TRUE,TRUE
83830,1,-1,inside,2018,452250,9044250,TRUE,2018,inside,-1,TRUE,TRUE
83831,1,-1.5,inside,2014,452750,9044250,TRUE,2014,inside,-1.5,TRUE,TRUE
83832,1,-2,inside,2011,453250,9044250,TRUE,2011,inside,-2,TRUE,TRUE
84158,1,42.57346484375,outside,2014,392750,9043750,FALSE,2014,outside,42.57346484375,FALSE,TRUE
84159,1,42.08622265625,outside,2014,393250,9043750,FALSE,2014,outside,42.08622265625,FALSE,TRUE
84167,1,38.2001328125,outside,2015,397250,9043750,FALSE,2015,outside,38.2001328125,FALSE,TRUE
84174,1,34.82096875,outside,2018,400750,9043750,FALSE,2018,outside,34.82096875,FALSE,TRUE
84175,1,34.3402109375,outside,2007,401250,9043750,FALSE,2007,outside,34.3402109375,FALSE,TRUE
84182,1,30.99193359375,outside,2006,404750,9043750,FALSE,2006,outside,30.99193359375,FALSE,TRUE
84271,1,2.23606787109375,outside,2004,449250,9043750,TRUE,2004,outside,2.23606787109375,TRUE,TRUE
84272,1,1.80277563476563,outside,2014,449750,9043750,TRUE,2014,outside,1.80277563476563,TRUE,TRUE
84273,1,1.41421362304688,outside,2012,450250,9043750,TRUE,2012,outside,1.41421362304688,TRUE,TRUE
84274,1,1,outside,2017,450750,9043750,TRUE,2017,outside,1,TRUE,TRUE
84276,1,-0.5,inside,2014,451750,9043750,TRUE,2014,inside,-0.5,TRUE,TRUE
84277,1,-1,inside,2021,452250,9043750,TRUE,2021,inside,-1,TRUE,TRUE
84278,1,-1.5,inside,2013,452750,9043750,TRUE,2013,inside,-1.5,TRUE,TRUE
84279,1,-2,inside,2014,453250,9043750,TRUE,2014,inside,-2,TRUE,TRUE
84280,1,-2.5,inside,2012,453750,9043750,TRUE,2012,inside,-2.5,TRUE,TRUE
84281,1,-3,inside,2014,454250,9043750,TRUE,2014,inside,-3,TRUE,TRUE
84604,1,42.95346484375,outside,2021,392250,9043250,FALSE,2021,outside,42.95346484375,FALSE,TRUE
84605,1,42.46469140625,outside,2013,392750,9043250,FALSE,2013,outside,42.46469140625,FALSE,TRUE
84606,1,41.97618359375,outside,2016,393250,9043250,FALSE,2016,outside,41.97618359375,FALSE,TRUE
84609,1,40.51234375,outside,2016,394750,9043250,FALSE,2016,outside,40.51234375,FALSE,TRUE
84610,1,40.0249921875,outside,2018,395250,9043250,FALSE,2018,outside,40.0249921875,FALSE,TRUE
84620,1,35.17101171875,outside,2007,400250,9043250,FALSE,2007,outside,35.17101171875,FALSE,TRUE
84622,1,34.20526171875,outside,2007,401250,9043250,FALSE,2007,outside,34.20526171875,FALSE,TRUE
84720,1,1.11803393554687,outside,2013,450250,9043250,TRUE,2013,outside,1.11803393554687,TRUE,TRUE
84721,1,0.707106811523437,outside,2016,450750,9043250,TRUE,2016,outside,0.707106811523437,TRUE,TRUE
84723,1,-0.5,inside,2016,451750,9043250,TRUE,2016,inside,-0.5,TRUE,TRUE
84724,1,-1,inside,2016,452250,9043250,TRUE,2016,inside,-1,TRUE,TRUE
84725,1,-1.5,inside,2017,452750,9043250,TRUE,2017,inside,-1.5,TRUE,TRUE
84726,1,-2,inside,2021,453250,9043250,TRUE,2021,inside,-2,TRUE,TRUE
84727,1,-2.5,inside,2014,453750,9043250,TRUE,2014,inside,-2.5,TRUE,TRUE
84728,1,-3,inside,2021,454250,9043250,TRUE,2021,inside,-3,TRUE,TRUE
85051,1,42.85148828125,outside,2017,392250,9042750,FALSE,2017,outside,42.85148828125,FALSE,TRUE
85052,1,42.3615390625,outside,2022,392750,9042750,FALSE,2022,outside,42.3615390625,FALSE,TRUE
85053,1,41.871828125,outside,2018,393250,9042750,FALSE,2018,outside,41.871828125,FALSE,TRUE
85056,1,40.40420703125,outside,2013,394750,9042750,FALSE,2013,outside,40.40420703125,FALSE,TRUE
85061,1,37.963796875,outside,2020,397250,9042750,FALSE,2020,outside,37.963796875,FALSE,TRUE
85070,1,33.59315234375,outside,2006,401750,9042750,FALSE,2006,outside,33.59315234375,FALSE,TRUE
85158,1,1.41421362304688,outside,2004,445750,9042750,TRUE,2004,outside,1.41421362304688,TRUE,TRUE
85164,1,2.5,outside,2010,448750,9042750,TRUE,2010,outside,2.5,TRUE,TRUE
85167,1,1,outside,2009,450250,9042750,TRUE,2009,outside,1,TRUE,TRUE
85168,1,0.5,outside,2013,450750,9042750,TRUE,2013,outside,0.5,TRUE,TRUE
85169,1,-0.5,inside,2019,451250,9042750,TRUE,2019,inside,-0.5,TRUE,TRUE
85170,1,-0.707106811523437,inside,2018,451750,9042750,TRUE,2018,inside,-0.707106811523437,TRUE,TRUE
85171,1,-1.11803393554687,inside,2016,452250,9042750,TRUE,2016,inside,-1.11803393554687,TRUE,TRUE
85173,1,-2.061552734375,inside,2022,453250,9042750,TRUE,2022,inside,-2.061552734375,TRUE,TRUE
85508,1,37.85498828125,outside,2017,397250,9042250,FALSE,2017,outside,37.85498828125,FALSE,TRUE
85515,1,34.44198046875,outside,2006,400750,9042250,FALSE,2006,outside,34.44198046875,FALSE,TRUE
85516,1,33.95585546875,outside,2007,401250,9042250,FALSE,2007,outside,33.95585546875,FALSE,TRUE
85611,1,2.1213203125,outside,2013,448750,9042250,TRUE,2013,outside,2.1213203125,TRUE,TRUE
85616,1,-0.5,inside,2022,451250,9042250,TRUE,2022,inside,-0.5,TRUE,TRUE
85617,1,-1,inside,2015,451750,9042250,TRUE,2015,inside,-1,TRUE,TRUE
85618,1,-1.41421362304688,inside,2021,452250,9042250,TRUE,2021,inside,-1.41421362304688,TRUE,TRUE
85951,1,39.71460546875,outside,2022,395250,9041750,FALSE,2022,outside,39.71460546875,FALSE,TRUE
85964,1,33.35416015625,outside,2007,401750,9041750,FALSE,2007,outside,33.35416015625,FALSE,TRUE
85965,1,32.86715625,outside,2014,402250,9041750,FALSE,2014,outside,32.86715625,FALSE,TRUE
86057,1,1.80277563476563,outside,2003,448250,9041750,TRUE,2003,outside,1.80277563476563,TRUE,TRUE
86058,1,1.80277563476563,outside,2010,448750,9041750,TRUE,2010,outside,1.80277563476563,TRUE,TRUE
86064,1,-1,inside,2015,451750,9041750,TRUE,2015,inside,-1,TRUE,TRUE
86409,1,34.22353125,outside,2006,400750,9041250,FALSE,2006,outside,34.22353125,FALSE,TRUE
86412,1,32.756677734375,outside,2006,402250,9041250,FALSE,2006,outside,32.756677734375,FALSE,TRUE
86497,1,-0.707106811523437,inside,2004,444750,9041250,TRUE,2004,inside,-0.707106811523437,TRUE,TRUE
86502,1,1,outside,2007,447250,9041250,TRUE,2007,outside,1,TRUE,TRUE
86505,1,1.41421362304688,outside,2010,448750,9041250,TRUE,2010,outside,1.41421362304688,TRUE,TRUE
86506,1,1.11803393554687,outside,2015,449250,9041250,TRUE,2015,outside,1.11803393554687,TRUE,TRUE
86507,1,0.707106811523437,outside,2017,449750,9041250,TRUE,2017,outside,0.707106811523437,TRUE,TRUE
86512,1,-1.58113879394531,inside,2018,452250,9041250,TRUE,2018,inside,-1.58113879394531,TRUE,TRUE
86837,1,43.48850390625,outside,2018,391250,9040750,FALSE,2018,outside,43.48850390625,FALSE,TRUE
86841,1,41.512046875,outside,2018,393250,9040750,FALSE,2018,outside,41.512046875,FALSE,TRUE
86856,1,34.12476953125,outside,2014,400750,9040750,FALSE,2014,outside,34.12476953125,FALSE,TRUE
86945,1,-1,inside,2004,445250,9040750,TRUE,2004,inside,-1,TRUE,TRUE
86946,1,-0.707106811523437,inside,2014,445750,9040750,TRUE,2014,inside,-0.707106811523437,TRUE,TRUE
86947,1,-0.5,inside,2004,446250,9040750,TRUE,2004,inside,-0.5,TRUE,TRUE
86948,1,0.5,outside,2009,446750,9040750,TRUE,2009,outside,0.5,TRUE,TRUE
86949,1,0.5,outside,2013,447250,9040750,TRUE,2013,outside,0.5,TRUE,TRUE
86950,1,0.707106811523437,outside,2003,447750,9040750,TRUE,2003,outside,0.707106811523437,TRUE,TRUE
86951,1,1.11803393554687,outside,2010,448250,9040750,TRUE,2010,outside,1.11803393554687,TRUE,TRUE
86952,1,1.11803393554687,outside,2014,448750,9040750,TRUE,2014,outside,1.11803393554687,TRUE,TRUE
87393,1,-1.11803393554687,inside,2007,445750,9040250,TRUE,2007,inside,-1.11803393554687,TRUE,TRUE
87394,1,-0.707106811523437,inside,2005,446250,9040250,TRUE,2005,inside,-0.707106811523437,TRUE,TRUE
87395,1,-0.5,inside,2013,446750,9040250,TRUE,2013,inside,-0.5,TRUE,TRUE
87397,1,0.5,outside,2013,447750,9040250,TRUE,2013,outside,0.5,TRUE,TRUE
87398,1,0.707106811523437,outside,2011,448250,9040250,TRUE,2011,outside,0.707106811523437,TRUE,TRUE
87399,1,0.707106811523437,outside,2022,448750,9040250,TRUE,2022,outside,0.707106811523437,TRUE,TRUE
87744,1,36.91205859375,outside,2014,397750,9039750,FALSE,2014,outside,36.91205859375,FALSE,TRUE
87840,1,-1.41421362304688,inside,2004,445750,9039750,TRUE,2004,inside,-1.41421362304688,TRUE,TRUE
87841,1,-1.11803393554687,inside,2003,446250,9039750,TRUE,2003,inside,-1.11803393554687,TRUE,TRUE
88182,1,41.30375390625,outside,2017,393250,9039250,FALSE,2017,outside,41.30375390625,FALSE,TRUE
88189,1,37.83186328125,outside,2017,396750,9039250,FALSE,2017,outside,37.83186328125,FALSE,TRUE
88190,1,37.33630859375,outside,2014,397250,9039250,FALSE,2014,outside,37.33630859375,FALSE,TRUE
88191,1,36.840875,outside,2013,397750,9039250,FALSE,2013,outside,36.840875,FALSE,TRUE
88195,1,34.8604375,outside,2014,399750,9039250,FALSE,2014,outside,34.8604375,FALSE,TRUE
88199,1,32.8823671875,outside,2020,401750,9039250,FALSE,2020,outside,32.8823671875,FALSE,TRUE
88286,1,-2.061552734375,inside,2009,445250,9039250,TRUE,2009,inside,-2.061552734375,TRUE,TRUE
88287,1,-1.80277563476563,inside,2004,445750,9039250,TRUE,2004,inside,-1.80277563476563,TRUE,TRUE
88288,1,-1.58113879394531,inside,2012,446250,9039250,TRUE,2012,inside,-1.58113879394531,TRUE,TRUE
88629,1,41.2462109375,outside,2018,393250,9038750,FALSE,2018,outside,41.2462109375,FALSE,TRUE
88631,1,40.252328125,outside,2013,394250,9038750,FALSE,2013,outside,40.252328125,FALSE,TRUE
88635,1,38.26551953125,outside,2010,396250,9038750,FALSE,2010,outside,38.26551953125,FALSE,TRUE
88636,1,37.76903515625,outside,2014,396750,9038750,FALSE,2014,outside,37.76903515625,FALSE,TRUE
88637,1,37.27264453125,outside,2015,397250,9038750,FALSE,2015,outside,37.27264453125,FALSE,TRUE
88731,1,-1.41421362304688,inside,2002,444250,9038750,TRUE,2002,inside,-1.41421362304688,TRUE,TRUE
88733,1,-2.23606787109375,inside,2009,445250,9038750,TRUE,2009,inside,-2.23606787109375,TRUE,TRUE
88734,1,-2.23606787109375,inside,2017,445750,9038750,TRUE,2017,inside,-2.23606787109375,TRUE,TRUE
88735,1,-2.061552734375,inside,2013,446250,9038750,TRUE,2013,inside,-2.061552734375,TRUE,TRUE
88736,1,-1.80277563476563,inside,2015,446750,9038750,TRUE,2015,inside,-1.80277563476563,TRUE,TRUE
88737,1,-1.41421362304688,inside,2016,447250,9038750,TRUE,2016,inside,-1.41421362304688,TRUE,TRUE
89076,1,41.19466015625,outside,2018,393250,9038250,FALSE,2018,outside,41.19466015625,FALSE,TRUE
89081,1,38.707234375,outside,2018,395750,9038250,FALSE,2018,outside,38.707234375,FALSE,TRUE
89182,1,-2.5,inside,2013,446250,9038250,TRUE,2013,inside,-2.5,TRUE,TRUE
89183,1,-2.1213203125,inside,2014,446750,9038250,TRUE,2014,inside,-2.1213203125,TRUE,TRUE
89525,1,40.15283203125,outside,2015,394250,9037750,FALSE,2015,outside,40.15283203125,FALSE,TRUE
89621,1,-1,inside,2004,442250,9037750,TRUE,2004,inside,-1,TRUE,TRUE
89628,1,-3.16227758789063,inside,2014,445750,9037750,TRUE,2014,inside,-3.16227758789063,TRUE,TRUE
89973,1,39.61376171875,outside,2006,394750,9037250,FALSE,2006,outside,39.61376171875,FALSE,TRUE
90065,1,-1.11803393554687,inside,2013,440750,9037250,TRUE,2013,inside,-1.11803393554687,TRUE,TRUE
90074,1,-3.20156201171875,inside,2002,445250,9037250,TRUE,2002,inside,-3.20156201171875,TRUE,TRUE
90075,1,-3.53553393554688,inside,2014,445750,9037250,TRUE,2014,inside,-3.53553393554688,TRUE,TRUE
90076,1,-3.20156201171875,inside,2012,446250,9037250,TRUE,2012,inside,-3.20156201171875,TRUE,TRUE
90077,1,-2.91547583007813,inside,2013,446750,9037250,TRUE,2013,inside,-2.91547583007813,TRUE,TRUE
90078,1,-2.69258251953125,inside,2013,447250,9037250,TRUE,2013,inside,-2.69258251953125,TRUE,TRUE
90416,1,41.575234375,outside,2013,392750,9036750,FALSE,2013,outside,41.575234375,FALSE,TRUE
90521,1,-3.53553393554688,inside,2004,445250,9036750,TRUE,2004,inside,-3.53553393554688,TRUE,TRUE
